code,trade_quote,time,time_actual,trade_price,open,high,low,ask_price_trade,bid_price_trade,ask_amount_trade,bid_amount_trade,change,volume,acc_volume,acc_buy_volume,acc_sell_volume,trade_buy_sell,trade_incoming_option,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_amount_1,ask_amount_2,ask_amount_3,ask_amount_4,ask_amount_5,ask_amount_total,ask_count_1,ask_count_2,ask_count_3,ask_count_4,ask_count_5,ask_count_total,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_amount_1,bid_amount_2,bid_amount_3,bid_amount_4,bid_amount_5,bid_amount_total,bid_count_1,bid_count_2,bid_count_3,bid_count_4,bid_count_5,bid_count_total
167R9,quote,151554,15:15:55.832425,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,79,84,74,121,5518,15,14,16,17,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151554,15:15:55.833422,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,79,84,74,121,5518,15,14,16,17,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151554,15:15:55.956095,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,79,84,74,121,5518,15,14,16,17,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151554,15:15:56.017027,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,10,67,79,84,74,5528,1,15,14,16,17,740,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151554,15:15:56.082756,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,10,67,79,92,74,5536,1,15,14,17,17,741,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151554,15:15:56.083753,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,10,67,79,84,74,5528,1,15,14,16,17,740,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151555,15:15:56.269258,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,10,67,79,84,74,5528,1,15,14,16,17,740,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151555,15:15:56.330096,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,10,67,79,84,74,5528,1,15,14,16,17,740,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151555,15:15:56.706093,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,14,67,79,84,74,5532,2,15,14,16,17,741,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151555,15:15:56.770916,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,15,67,79,84,74,5533,3,15,14,16,17,742,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151555,15:15:56.770916,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,16,67,79,84,74,5534,4,15,14,16,17,743,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151555,15:15:56.829855,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,17,67,79,84,74,5535,5,15,14,16,17,744,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151555,15:15:56.830758,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,18,67,79,84,74,5536,6,15,14,16,17,745,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151555,15:15:56.831755,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,18,67,79,84,74,5536,6,15,14,16,17,745,128.07,128.06,128.05,128.04,128.03,43,74,224,223,244,5147,15,19,18,17,12,614
167R9,quote,151555,15:15:56.832752,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,23,67,79,84,74,5541,7,15,14,16,17,746,128.07,128.06,128.05,128.04,128.03,43,74,224,223,244,5147,15,19,18,17,12,614
167R9,quote,151555,15:15:56.833774,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,26,67,79,84,74,5544,8,15,14,16,17,747,128.07,128.06,128.05,128.04,128.03,43,74,224,223,244,5147,15,19,18,17,12,614
167R9,quote,151555,15:15:56.834772,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,26,67,79,84,74,5544,8,15,14,16,17,747,128.07,128.06,128.05,128.04,128.03,42,74,224,223,244,5146,14,19,18,17,12,613
167R9,trade,151556,15:15:57.643585,128.08,128.44,128.45,127.99,128.08,128.07,6,42,-0.36,46954,46954,22903,24051,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151555,15:15:57.645586,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,6,67,79,84,74,5524,2,15,14,16,17,741,128.07,128.06,128.05,128.04,128.03,42,74,224,223,244,5146,14,19,18,17,12,613
167R9,quote,151556,15:15:57.649610,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,6,67,79,84,74,5524,2,15,14,16,17,741,128.07,128.06,128.05,128.04,128.03,43,74,224,223,244,5147,15,19,18,17,12,614
167R9,trade,151556,15:15:57.652566,128.08,128.44,128.45,127.99,128.08,128.07,5,43,-0.36,46955,46955,22904,24051,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151556,15:15:57.654597,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,5,67,79,84,74,5523,2,15,14,16,17,741,128.07,128.06,128.05,128.04,128.03,43,74,224,223,244,5147,15,19,18,17,12,614
167R9,quote,151556,15:15:57.657552,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,5,67,79,84,74,5523,2,15,14,16,17,741,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151556,15:15:57.658580,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,2,67,79,84,74,5520,1,15,14,16,17,740,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151556,15:15:57.660574,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,79,84,74,121,5518,15,14,16,17,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151556,15:15:57.706416,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,87,84,74,121,5526,15,15,16,17,15,740,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151556,15:15:57.768258,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,87,84,73,121,5525,15,15,16,16,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,244,5150,16,19,18,17,12,615
167R9,quote,151558,15:15:59.644238,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,87,84,73,121,5525,15,15,16,16,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151558,15:15:59.704077,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,87,84,72,121,5524,15,15,16,15,15,738,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151558,15:16:00.145898,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,67,87,84,72,121,5524,15,15,16,15,15,738,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151559,15:16:00.578845,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,15,67,87,84,72,5539,1,15,15,16,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151559,15:16:00.704403,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,15,67,87,84,72,5539,1,15,15,16,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151600,15:16:01.269002,,,,,,,,,,,,,,,,128.08,128.09,128.1,128.11,128.12,15,67,87,84,72,5539,1,15,15,16,15,739,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,trade,151600,15:16:01.521222,128.08,128.44,128.45,127.99,128.08,128.07,15,46,-0.36,46970,46970,22919,24051,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,trade,151600,15:16:01.523217,128.09,128.44,128.45,127.99,128.09,128.07,54,46,-0.35,46983,46983,22932,24051,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151600,15:16:01.526209,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,87,84,72,121,5511,8,15,16,15,15,731,128.07,128.06,128.05,128.04,128.03,46,74,224,223,252,5158,16,19,18,17,13,616
167R9,quote,151600,15:16:01.528204,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,87,84,72,121,5511,8,15,16,15,15,731,128.08,128.07,128.06,128.05,128.04,1,46,74,224,223,5159,1,16,19,18,17,617
167R9,quote,151600,15:16:01.531196,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,87,84,72,121,5511,8,15,16,15,15,731,128.08,128.07,128.06,128.05,128.04,13,46,74,224,223,5171,2,16,19,18,17,618
167R9,quote,151600,15:16:01.533189,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,87,84,72,121,5511,8,15,16,15,15,731,128.08,128.07,128.06,128.05,128.04,17,46,74,224,223,5175,3,16,19,18,17,619
167R9,quote,151600,15:16:01.535184,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,87,84,72,121,5511,8,15,16,15,15,731,128.08,128.07,128.06,128.05,128.04,20,46,74,224,223,5178,4,16,19,18,17,620
167R9,quote,151600,15:16:01.537213,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,87,84,72,121,5511,8,15,16,15,15,731,128.08,128.07,128.06,128.05,128.04,23,46,74,224,223,5181,5,16,19,18,17,621
167R9,trade,151600,15:16:01.580065,128.08,128.44,128.45,127.99,128.09,128.08,54,21,-0.36,46985,46985,22932,24053,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151600,15:16:01.581092,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,87,84,72,121,5511,8,15,16,15,15,731,128.08,128.07,128.06,128.05,128.04,21,46,74,224,223,5179,4,16,19,18,17,620
167R9,quote,151600,15:16:01.582059,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,87,84,72,121,5511,8,15,16,15,15,731,128.08,128.07,128.06,128.05,128.04,17,46,74,224,223,5175,3,16,19,18,17,619
167R9,quote,151600,15:16:01.584079,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,87,84,72,121,5514,9,15,16,15,15,732,128.08,128.07,128.06,128.05,128.04,17,46,74,224,223,5175,3,16,19,18,17,619
167R9,quote,151600,15:16:01.585078,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,87,84,72,121,5514,9,15,16,15,15,732,128.08,128.07,128.06,128.05,128.04,6,46,74,224,223,5164,2,16,19,18,17,618
167R9,quote,151600,15:16:01.586075,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,87,84,72,121,5514,9,15,16,15,15,732,128.08,128.07,128.06,128.05,128.04,3,46,74,224,223,5161,1,16,19,18,17,617
167R9,quote,151600,15:16:01.587073,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,87,84,72,121,5514,9,15,16,15,15,732,128.08,128.07,128.06,128.05,128.04,4,46,74,224,223,5162,2,16,19,18,17,618
167R9,quote,151600,15:16:01.588042,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,87,84,72,121,5514,9,15,16,15,15,732,128.08,128.07,128.06,128.05,128.04,1,46,74,224,223,5159,1,16,19,18,17,617
167R9,quote,151600,15:16:01.590051,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,87,84,72,121,5514,9,15,16,15,15,732,128.08,128.07,128.06,128.05,128.04,2,46,74,224,223,5160,2,16,19,18,17,618
167R9,quote,151600,15:16:01.591056,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,87,84,72,121,5514,9,15,16,15,15,732,128.08,128.07,128.06,128.05,128.04,1,46,74,224,223,5159,1,16,19,18,17,617
167R9,quote,151600,15:16:01.592031,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,87,84,72,121,5517,10,15,16,15,15,733,128.08,128.07,128.06,128.05,128.04,1,46,74,224,223,5159,1,16,19,18,17,617
167R9,quote,151600,15:16:01.593051,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,87,84,72,121,5517,10,15,16,15,15,733,128.08,128.07,128.06,128.05,128.04,1,46,74,224,223,5143,1,16,19,18,17,616
167R9,quote,151600,15:16:01.644923,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,87,84,72,137,5533,10,15,16,15,16,734,128.08,128.07,128.06,128.05,128.04,1,46,74,224,223,5143,1,16,19,18,17,616
167R9,quote,151600,15:16:01.647885,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,87,84,72,137,5533,10,15,16,15,16,734,128.08,128.07,128.06,128.05,128.04,1,46,74,224,223,5135,1,16,19,18,17,615
167R9,quote,151600,15:16:01.650876,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,87,84,72,137,5533,10,15,16,15,16,734,128.08,128.07,128.06,128.05,128.04,1,46,58,224,223,5119,1,16,18,18,17,614
167R9,quote,151600,15:16:01.652918,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,87,84,72,137,5533,10,15,16,15,16,734,128.08,128.07,128.06,128.05,128.04,1,46,58,216,223,5111,1,16,18,18,17,614
167R9,quote,151600,15:16:01.654913,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,79,84,72,137,5525,10,14,16,15,16,733,128.08,128.07,128.06,128.05,128.04,1,46,58,216,223,5111,1,16,18,18,17,614
167R9,quote,151600,15:16:01.656906,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,79,84,72,137,5525,10,14,16,15,16,733,128.08,128.07,128.06,128.05,128.04,1,46,58,208,223,5103,1,16,18,17,17,613
167R9,quote,151600,15:16:01.707722,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,79,84,72,129,5517,10,14,16,15,16,733,128.08,128.07,128.06,128.05,128.04,1,46,58,208,223,5103,1,16,18,17,17,613
167R9,quote,151600,15:16:01.769560,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,60,79,84,72,129,5517,10,14,16,15,16,733,128.08,128.07,128.06,128.05,128.04,78,46,58,208,223,5180,2,16,18,17,17,614
167R9,quote,151600,15:16:01.770554,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,72,129,5514,9,14,16,15,16,732,128.08,128.07,128.06,128.05,128.04,78,46,58,208,223,5180,2,16,18,17,17,614
167R9,quote,151600,15:16:01.771550,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,72,129,5514,9,14,16,15,16,732,128.08,128.07,128.06,128.05,128.04,83,46,58,208,223,5185,3,16,18,17,17,615
167R9,quote,151600,15:16:01.831392,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,79,84,72,129,5511,8,14,16,15,16,731,128.08,128.07,128.06,128.05,128.04,83,46,58,208,223,5185,3,16,18,17,17,615
167R9,quote,151600,15:16:01.832389,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,79,84,72,129,5511,8,14,16,15,16,731,128.08,128.07,128.06,128.05,128.04,86,46,58,208,223,5188,4,16,18,17,17,616
167R9,quote,151600,15:16:01.832389,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,54,79,84,72,129,5511,8,14,16,15,16,731,128.08,128.07,128.06,128.05,128.04,83,46,58,208,223,5185,3,16,18,17,17,615
167R9,quote,151600,15:16:01.893256,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,72,129,5514,9,14,16,15,16,732,128.08,128.07,128.06,128.05,128.04,83,46,58,208,223,5185,3,16,18,17,17,615
167R9,quote,151601,15:16:02.330058,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,72,129,5514,9,14,16,15,16,732,128.08,128.07,128.06,128.05,128.04,83,46,57,208,223,5185,3,16,17,17,17,615
167R9,quote,151601,15:16:02.393918,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,73,129,5515,9,14,16,16,16,733,128.08,128.07,128.06,128.05,128.04,83,46,57,208,223,5185,3,16,17,17,17,615
167R9,quote,151601,15:16:02.644221,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,73,129,5515,9,14,16,16,16,733,128.08,128.07,128.06,128.05,128.04,83,46,57,208,223,5185,3,16,17,17,17,615
167R9,quote,151601,15:16:02.956494,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,58,79,84,73,129,5516,10,14,16,16,16,734,128.08,128.07,128.06,128.05,128.04,83,46,57,208,223,5185,3,16,17,17,17,615
167R9,quote,151601,15:16:02.957382,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,58,79,84,74,129,5517,10,14,16,17,16,735,128.08,128.07,128.06,128.05,128.04,83,46,57,208,223,5185,3,16,17,17,17,615
167R9,trade,151602,15:16:03.269547,128.08,128.44,128.45,127.99,128.09,128.08,58,81,-0.36,46987,46987,22932,24055,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151601,15:16:03.330386,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,58,79,84,74,129,5517,10,14,16,17,16,735,128.08,128.07,128.06,128.05,128.04,81,46,57,208,223,5183,2,16,17,17,17,614
167R9,quote,151602,15:16:03.331409,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,61,79,84,74,129,5520,11,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,81,46,57,208,223,5183,2,16,17,17,17,614
167R9,quote,151604,15:16:06.083029,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,61,79,84,74,129,5520,11,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,81,46,65,208,223,5191,2,16,18,17,17,615
167R9,quote,151605,15:16:06.268531,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,61,79,84,74,129,5520,11,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,81,46,65,208,223,5191,2,16,18,17,17,615
167R9,quote,151605,15:16:06.516868,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,61,79,84,74,129,5520,11,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,81,46,65,208,223,5191,2,16,18,17,17,615
167R9,quote,151605,15:16:06.583689,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,61,79,84,74,129,5520,11,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,81,46,65,208,223,5191,2,16,18,17,17,615
167R9,quote,151605,15:16:06.583689,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,61,79,84,74,129,5520,11,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,81,46,65,208,223,5191,2,16,18,17,17,615
167R9,quote,151605,15:16:07.083355,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,61,79,84,74,129,5520,11,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,82,45,65,208,223,5191,3,15,18,17,17,615
167R9,quote,151605,15:16:07.143222,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,59,79,84,74,129,5518,10,14,16,17,16,735,128.08,128.07,128.06,128.05,128.04,82,45,65,208,223,5191,3,15,18,17,17,615
167R9,quote,151605,15:16:07.146189,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,84,74,129,5515,9,14,16,17,16,734,128.08,128.07,128.06,128.05,128.04,82,45,65,208,223,5191,3,15,18,17,17,615
167R9,quote,151606,15:16:07.517193,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,84,74,129,5515,9,14,16,17,16,734,128.08,128.07,128.06,128.05,128.04,82,45,65,224,223,5207,3,15,18,18,17,616
167R9,quote,151606,15:16:07.643080,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,84,74,129,5515,9,14,16,17,16,734,128.08,128.07,128.06,128.05,128.04,82,45,65,224,223,5207,3,15,18,18,17,616
167R9,quote,151607,15:16:08.395846,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,84,74,129,5517,9,14,16,17,16,735,128.08,128.07,128.06,128.05,128.04,82,45,65,224,223,5207,3,15,18,18,17,616
167R9,quote,151608,15:16:09.706343,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,84,74,129,5517,9,14,16,17,16,735,128.08,128.07,128.06,128.05,128.04,82,45,65,224,223,5207,3,15,18,18,17,616
167R9,quote,151608,15:16:10.207035,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,84,74,129,5517,9,14,16,17,16,735,128.08,128.07,128.06,128.05,128.04,82,45,65,224,223,5207,3,15,18,18,17,616
167R9,trade,151609,15:16:10.642934,128.08,128.44,128.45,127.99,128.09,128.08,56,77,-0.36,46992,46992,22932,24060,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151608,15:16:10.708666,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,84,74,129,5517,9,14,16,17,16,735,128.08,128.07,128.06,128.05,128.04,77,45,65,224,223,5202,3,15,18,18,17,616
167R9,quote,151609,15:16:10.766509,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,74,129,5518,10,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,77,45,65,224,223,5202,3,15,18,18,17,616
167R9,quote,151610,15:16:11.268169,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,74,129,5518,10,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,77,45,65,224,223,5202,3,15,18,18,17,616
167R9,quote,151610,15:16:11.517505,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,74,129,5518,10,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,77,45,65,224,223,5202,3,15,18,18,17,616
167R9,quote,151610,15:16:11.581332,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,74,129,5518,10,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,77,45,65,224,223,5202,3,15,18,18,17,616
167R9,quote,151610,15:16:11.582353,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,74,129,5518,10,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,77,45,65,224,223,5202,3,15,18,18,17,616
167R9,quote,151611,15:16:12.641608,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,74,129,5518,10,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,77,45,65,224,223,5202,3,15,18,18,17,616
167R9,quote,151611,15:16:13.144155,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,74,129,5518,10,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,79,45,65,224,223,5204,4,15,18,18,17,617
167R9,quote,151611,15:16:13.145151,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,57,79,84,74,129,5518,10,14,16,17,16,736,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151611,15:16:13.145151,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,84,74,129,5517,9,14,16,17,16,735,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151612,15:16:13.332653,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,88,74,129,5521,9,14,17,17,16,736,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151612,15:16:13.642825,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,53,79,88,74,129,5518,8,14,17,17,16,735,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151612,15:16:13.706706,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,53,79,88,74,129,5518,8,14,17,17,16,735,128.08,128.07,128.06,128.05,128.04,82,45,66,224,223,5208,5,15,19,18,17,619
167R9,quote,151612,15:16:13.708651,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,53,79,88,74,129,5518,8,14,17,17,16,735,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151612,15:16:13.767489,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,88,74,129,5521,9,14,17,17,16,736,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151614,15:16:15.393250,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,88,74,129,5521,9,14,17,17,16,736,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151614,15:16:15.394165,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,56,79,88,74,129,5521,9,14,17,17,16,736,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,trade,151614,15:16:15.516845,128.09,128.44,128.45,127.99,128.09,128.08,48,79,-0.35,47000,47000,22940,24060,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151614,15:16:15.518257,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,48,79,88,74,129,5513,9,14,17,17,16,736,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151614,15:16:15.518808,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,47,79,88,74,129,5512,8,14,17,17,16,735,128.08,128.07,128.06,128.05,128.04,79,45,66,224,223,5205,4,15,19,18,17,618
167R9,quote,151614,15:16:15.519805,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,47,79,88,74,129,5512,8,14,17,17,16,735,128.08,128.07,128.06,128.05,128.04,82,45,66,224,223,5208,5,15,19,18,17,619
167R9,quote,151614,15:16:15.520804,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,45,79,88,74,129,5510,7,14,17,17,16,734,128.08,128.07,128.06,128.05,128.04,82,45,66,224,223,5208,5,15,19,18,17,619
